,Lat/Long,MaxEirp,Lat,Long,geometry
2393,"-96.986358,32.942074",36.0,32.942074,-96.986358,POINT (-96.986358 32.942074)
2394,"-96.988603,32.691079",36.0,32.691079,-96.988603,POINT (-96.988603 32.691079)
2395,"-96.988659,32.695561",36.0,32.695561,-96.988659,POINT (-96.988659 32.695561)
2396,"-96.988715,32.700043",36.0,32.700043,-96.988715,POINT (-96.988715 32.700043)
2397,"-96.988771,32.704525",36.0,32.704525,-96.988771,POINT (-96.988771 32.704525)
2398,"-96.988827,32.709007",36.0,32.709007,-96.988827,POINT (-96.988827 32.709007)
2399,"-96.988882,32.713489",36.0,32.713489,-96.988882,POINT (-96.988882 32.713489)
2400,"-96.988938,32.717971",36.0,32.717971,-96.988938,POINT (-96.988938 32.717971)
2401,"-96.988994,32.722453",36.0,32.722453,-96.988994,POINT (-96.988994 32.722453)
2402,"-96.98905,32.726935",36.0,32.726935,-96.98905,POINT (-96.98905 32.726935)
2403,"-96.989106,32.731416",36.0,32.731416,-96.989106,POINT (-96.989106 32.731416)
2404,"-96.989162,32.735898",36.0,32.735898,-96.989162,POINT (-96.989162 32.735898)
2405,"-96.989217,32.74038",36.0,32.74038,-96.989217,POINT (-96.989217 32.74038)
2406,"-96.989273,32.744862",36.0,32.744862,-96.989273,POINT (-96.989273 32.744862)
2407,"-96.989329,32.749343",36.0,32.749343,-96.989329,POINT (-96.989329 32.749343)
2408,"-96.989385,32.753825",36.0,32.753825,-96.989385,POINT (-96.989385 32.753825)
2409,"-96.989441,32.758307",36.0,32.758307,-96.989441,POINT (-96.989441 32.758307)
2410,"-96.989497,32.762788",36.0,32.762788,-96.989497,POINT (-96.989497 32.762788)
2411,"-96.989553,32.76727",36.0,32.76727,-96.989553,POINT (-96.989553 32.76727)
2412,"-96.989609,32.771752",36.0,32.771752,-96.989609,POINT (-96.989609 32.771752)
2413,"-96.989665,32.776233",36.0,32.776233,-96.989665,POINT (-96.989665 32.776233)
2414,"-96.98972,32.780715",36.0,32.780715,-96.98972,POINT (-96.98972 32.780715)
2415,"-96.989776,32.785196",36.0,32.785196,-96.989776,POINT (-96.989776 32.785196)
2416,"-96.989832,32.789678",36.0,32.789678,-96.989832,POINT (-96.989832 32.789678)
2417,"-96.989888,32.794159",32.953834,32.794159,-96.989888,POINT (-96.989888 32.794159)
2418,"-96.989944,32.79864",36.0,32.79864,-96.989944,POINT (-96.989944 32.79864)
2419,"-96.99,32.803122",36.0,32.803122,-96.99,POINT (-96.99 32.803122)
2420,"-96.990056,32.807603",36.0,32.807603,-96.990056,POINT (-96.990056 32.807603)
2421,"-96.990112,32.812084",36.0,32.812084,-96.990112,POINT (-96.990112 32.812084)
2422,"-96.990168,32.816566",36.0,32.816566,-96.990168,POINT (-96.990168 32.816566)
2423,"-96.990224,32.821047",36.0,32.821047,-96.990224,POINT (-96.990224 32.821047)
2424,"-96.99028,32.825528",36.0,32.825528,-96.99028,POINT (-96.99028 32.825528)
2425,"-96.990336,32.830009",36.0,32.830009,-96.990336,POINT (-96.990336 32.830009)
2426,"-96.990392,32.83449",36.0,32.83449,-96.990392,POINT (-96.990392 32.83449)
2427,"-96.990448,32.838971",36.0,32.838971,-96.990448,POINT (-96.990448 32.838971)
2428,"-96.990504,32.843452",36.0,32.843452,-96.990504,POINT (-96.990504 32.843452)
2429,"-96.99056,32.847933",36.0,32.847933,-96.99056,POINT (-96.99056 32.847933)
2430,"-96.990616,32.852414",36.0,32.852414,-96.990616,POINT (-96.990616 32.852414)
2431,"-96.990672,32.856895",36.0,32.856895,-96.990672,POINT (-96.990672 32.856895)
2432,"-96.990728,32.861376",36.0,32.861376,-96.990728,POINT (-96.990728 32.861376)
2433,"-96.990784,32.865857",36.0,32.865857,-96.990784,POINT (-96.990784 32.865857)
2434,"-96.99084,32.870338",36.0,32.870338,-96.99084,POINT (-96.99084 32.870338)
2435,"-96.990896,32.874819",36.0,32.874819,-96.990896,POINT (-96.990896 32.874819)
2436,"-96.990952,32.8793",36.0,32.8793,-96.990952,POINT (-96.990952 32.8793)
2437,"-96.991008,32.88378",36.0,32.88378,-96.991008,POINT (-96.991008 32.88378)
2438,"-96.991064,32.888261",36.0,32.888261,-96.991064,POINT (-96.991064 32.888261)
2439,"-96.99112,32.892742",36.0,32.892742,-96.99112,POINT (-96.99112 32.892742)
2440,"-96.991176,32.897223",36.0,32.897223,-96.991176,POINT (-96.991176 32.897223)
2441,"-96.991232,32.901703",36.0,32.901703,-96.991232,POINT (-96.991232 32.901703)
2442,"-96.991289,32.906184",36.0,32.906184,-96.991289,POINT (-96.991289 32.906184)
2443,"-96.991345,32.910664",36.0,32.910664,-96.991345,POINT (-96.991345 32.910664)
2444,"-96.991401,32.915145",36.0,32.915145,-96.991401,POINT (-96.991401 32.915145)
2445,"-96.991457,32.919626",36.0,32.919626,-96.991457,POINT (-96.991457 32.919626)
2446,"-96.991513,32.924106",36.0,32.924106,-96.991513,POINT (-96.991513 32.924106)
2447,"-96.991569,32.928587",36.0,32.928587,-96.991569,POINT (-96.991569 32.928587)
2448,"-96.991625,32.933067",36.0,32.933067,-96.991625,POINT (-96.991625 32.933067)
2449,"-96.991681,32.937547",36.0,32.937547,-96.991681,POINT (-96.991681 32.937547)
2450,"-96.991737,32.942028",36.0,32.942028,-96.991737,POINT (-96.991737 32.942028)
2451,"-96.993966,32.691032",36.0,32.691032,-96.993966,POINT (-96.993966 32.691032)
2452,"-96.994022,32.695514",36.0,32.695514,-96.994022,POINT (-96.994022 32.695514)
2453,"-96.994078,32.699996",36.0,32.699996,-96.994078,POINT (-96.994078 32.699996)
2454,"-96.994134,32.704478",36.0,32.704478,-96.994134,POINT (-96.994134 32.704478)
2455,"-96.994191,32.70896",36.0,32.70896,-96.994191,POINT (-96.994191 32.70896)
2456,"-96.994247,32.713442",36.0,32.713442,-96.994247,POINT (-96.994247 32.713442)
2457,"-96.994303,32.717924",36.0,32.717924,-96.994303,POINT (-96.994303 32.717924)
2458,"-96.994359,32.722406",36.0,32.722406,-96.994359,POINT (-96.994359 32.722406)
2459,"-96.994415,32.726888",36.0,32.726888,-96.994415,POINT (-96.994415 32.726888)
2460,"-96.994471,32.73137",36.0,32.73137,-96.994471,POINT (-96.994471 32.73137)
2461,"-96.994527,32.735851",36.0,32.735851,-96.994527,POINT (-96.994527 32.735851)
2462,"-96.994583,32.740333",36.0,32.740333,-96.994583,POINT (-96.994583 32.740333)
2463,"-96.99464,32.744815",36.0,32.744815,-96.99464,POINT (-96.99464 32.744815)
2464,"-96.994696,32.749297",36.0,32.749297,-96.994696,POINT (-96.994696 32.749297)
2465,"-96.994752,32.753778",36.0,32.753778,-96.994752,POINT (-96.994752 32.753778)
2466,"-96.994808,32.75826",36.0,32.75826,-96.994808,POINT (-96.994808 32.75826)
2467,"-96.994864,32.762742",36.0,32.762742,-96.994864,POINT (-96.994864 32.762742)
2468,"-96.994921,32.767223",36.0,32.767223,-96.994921,POINT (-96.994921 32.767223)
2469,"-96.994977,32.771705",36.0,32.771705,-96.994977,POINT (-96.994977 32.771705)
2470,"-96.995033,32.776186",36.0,32.776186,-96.995033,POINT (-96.995033 32.776186)
2471,"-96.995089,32.780668",36.0,32.780668,-96.995089,POINT (-96.995089 32.780668)
2472,"-96.995145,32.785149",36.0,32.785149,-96.995145,POINT (-96.995145 32.785149)
2473,"-96.995202,32.789631",36.0,32.789631,-96.995202,POINT (-96.995202 32.789631)
2474,"-96.995258,32.794112",36.0,32.794112,-96.995258,POINT (-96.995258 32.794112)
2475,"-96.995314,32.798594",36.0,32.798594,-96.995314,POINT (-96.995314 32.798594)
2476,"-96.99537,32.803075",36.0,32.803075,-96.99537,POINT (-96.99537 32.803075)
2477,"-96.995427,32.807556",36.0,32.807556,-96.995427,POINT (-96.995427 32.807556)
2478,"-96.995483,32.812037",36.0,32.812037,-96.995483,POINT (-96.995483 32.812037)
2479,"-96.995539,32.816519",36.0,32.816519,-96.995539,POINT (-96.995539 32.816519)
2480,"-96.995595,32.821",36.0,32.821,-96.995595,POINT (-96.995595 32.821)
2481,"-96.995652,32.825481",36.0,32.825481,-96.995652,POINT (-96.995652 32.825481)
2482,"-96.995708,32.829962",36.0,32.829962,-96.995708,POINT (-96.995708 32.829962)
2483,"-96.995764,32.834443",36.0,32.834443,-96.995764,POINT (-96.995764 32.834443)
2484,"-96.995821,32.838924",36.0,32.838924,-96.995821,POINT (-96.995821 32.838924)
2485,"-96.995877,32.843406",36.0,32.843406,-96.995877,POINT (-96.995877 32.843406)
2486,"-96.995933,32.847887",36.0,32.847887,-96.995933,POINT (-96.995933 32.847887)
2487,"-96.995989,32.852368",36.0,32.852368,-96.995989,POINT (-96.995989 32.852368)
2488,"-96.996046,32.856848",36.0,32.856848,-96.996046,POINT (-96.996046 32.856848)
2489,"-96.996102,32.861329",36.0,32.861329,-96.996102,POINT (-96.996102 32.861329)
2490,"-96.996158,32.86581",36.0,32.86581,-96.996158,POINT (-96.996158 32.86581)
2491,"-96.996215,32.870291",36.0,32.870291,-96.996215,POINT (-96.996215 32.870291)
2492,"-96.996271,32.874772",36.0,32.874772,-96.996271,POINT (-96.996271 32.874772)
2493,"-96.996328,32.879253",36.0,32.879253,-96.996328,POINT (-96.996328 32.879253)
2494,"-96.996384,32.883734",36.0,32.883734,-96.996384,POINT (-96.996384 32.883734)
2495,"-96.99644,32.888214",36.0,32.888214,-96.99644,POINT (-96.99644 32.888214)
2496,"-96.996497,32.892695",36.0,32.892695,-96.996497,POINT (-96.996497 32.892695)
2497,"-96.996553,32.897176",36.0,32.897176,-96.996553,POINT (-96.996553 32.897176)
2498,"-96.996609,32.901656",36.0,32.901656,-96.996609,POINT (-96.996609 32.901656)
2499,"-96.996666,32.906137",36.0,32.906137,-96.996666,POINT (-96.996666 32.906137)
2500,"-96.996722,32.910618",36.0,32.910618,-96.996722,POINT (-96.996722 32.910618)
2501,"-96.996779,32.915098",36.0,32.915098,-96.996779,POINT (-96.996779 32.915098)
2502,"-96.996835,32.919579",36.0,32.919579,-96.996835,POINT (-96.996835 32.919579)
2503,"-96.996891,32.924059",36.0,32.924059,-96.996891,POINT (-96.996891 32.924059)
2504,"-96.996948,32.92854",36.0,32.92854,-96.996948,POINT (-96.996948 32.92854)
2505,"-96.997004,32.93302",36.0,32.93302,-96.997004,POINT (-96.997004 32.93302)
2506,"-96.997061,32.9375",36.0,32.9375,-96.997061,POINT (-96.997061 32.9375)
2507,"-96.997117,32.941981",36.0,32.941981,-96.997117,POINT (-96.997117 32.941981)
2508,"-96.999329,32.690985",36.0,32.690985,-96.999329,POINT (-96.999329 32.690985)
2509,"-96.999385,32.695467",36.0,32.695467,-96.999385,POINT (-96.999385 32.695467)
2510,"-96.999442,32.699949",36.0,32.699949,-96.999442,POINT (-96.999442 32.699949)
2511,"-96.999498,32.704431",36.0,32.704431,-96.999498,POINT (-96.999498 32.704431)
2512,"-96.999554,32.708913",36.0,32.708913,-96.999554,POINT (-96.999554 32.708913)
2513,"-96.999611,32.713395",36.0,32.713395,-96.999611,POINT (-96.999611 32.713395)
2514,"-96.999667,32.717877",36.0,32.717877,-96.999667,POINT (-96.999667 32.717877)
2515,"-96.999724,32.722359",36.0,32.722359,-96.999724,POINT (-96.999724 32.722359)
2516,"-96.99978,32.726841",36.0,32.726841,-96.99978,POINT (-96.99978 32.726841)
2517,"-96.999837,32.731323",36.0,32.731323,-96.999837,POINT (-96.999837 32.731323)
2518,"-96.999893,32.735804",36.0,32.735804,-96.999893,POINT (-96.999893 32.735804)
2519,"-96.999949,32.740286",36.0,32.740286,-96.999949,POINT (-96.999949 32.740286)
2520,"-97.000006,32.744768",36.0,32.744768,-97.000006,POINT (-97.000006 32.744768)
2521,"-97.000062,32.74925",36.0,32.74925,-97.000062,POINT (-97.000062 32.74925)
2522,"-97.000119,32.753731",36.0,32.753731,-97.000119,POINT (-97.000119 32.753731)
2523,"-97.000175,32.758213",36.0,32.758213,-97.000175,POINT (-97.000175 32.758213)
2524,"-97.000232,32.762695",36.0,32.762695,-97.000232,POINT (-97.000232 32.762695)
2525,"-97.000288,32.767176",36.0,32.767176,-97.000288,POINT (-97.000288 32.767176)
2526,"-97.000345,32.771658",36.0,32.771658,-97.000345,POINT (-97.000345 32.771658)
2527,"-97.000401,32.776139",36.0,32.776139,-97.000401,POINT (-97.000401 32.776139)
2528,"-97.000458,32.780621",36.0,32.780621,-97.000458,POINT (-97.000458 32.780621)
2529,"-97.000514,32.785102",36.0,32.785102,-97.000514,POINT (-97.000514 32.785102)
2530,"-97.000571,32.789584",36.0,32.789584,-97.000571,POINT (-97.000571 32.789584)
2531,"-97.000628,32.794065",29.352943,32.794065,-97.000628,POINT (-97.000628 32.794065)
2532,"-97.000684,32.798546",36.0,32.798546,-97.000684,POINT (-97.000684 32.798546)
2533,"-97.000741,32.803028",36.0,32.803028,-97.000741,POINT (-97.000741 32.803028)
2534,"-97.000797,32.807509",36.0,32.807509,-97.000797,POINT (-97.000797 32.807509)
2535,"-97.000854,32.81199",36.0,32.81199,-97.000854,POINT (-97.000854 32.81199)
2536,"-97.00091,32.816472",36.0,32.816472,-97.00091,POINT (-97.00091 32.816472)
2537,"-97.000967,32.820953",36.0,32.820953,-97.000967,POINT (-97.000967 32.820953)
2538,"-97.001023,32.825434",36.0,32.825434,-97.001023,POINT (-97.001023 32.825434)
2539,"-97.00108,32.829915",36.0,32.829915,-97.00108,POINT (-97.00108 32.829915)
2540,"-97.001137,32.834396",36.0,32.834396,-97.001137,POINT (-97.001137 32.834396)
2541,"-97.001193,32.838877",36.0,32.838877,-97.001193,POINT (-97.001193 32.838877)
2542,"-97.00125,32.843358",36.0,32.843358,-97.00125,POINT (-97.00125 32.843358)
2543,"-97.001306,32.847839",36.0,32.847839,-97.001306,POINT (-97.001306 32.847839)
2544,"-97.001363,32.85232",36.0,32.85232,-97.001363,POINT (-97.001363 32.85232)
2545,"-97.00142,32.856801",36.0,32.856801,-97.00142,POINT (-97.00142 32.856801)
2546,"-97.001476,32.861282",36.0,32.861282,-97.001476,POINT (-97.001476 32.861282)
2547,"-97.001533,32.865763",36.0,32.865763,-97.001533,POINT (-97.001533 32.865763)
2548,"-97.00159,32.870244",36.0,32.870244,-97.00159,POINT (-97.00159 32.870244)
2549,"-97.001646,32.874725",36.0,32.874725,-97.001646,POINT (-97.001646 32.874725)
2550,"-97.001703,32.879206",36.0,32.879206,-97.001703,POINT (-97.001703 32.879206)
2551,"-97.00176,32.883687",36.0,32.883687,-97.00176,POINT (-97.00176 32.883687)
2552,"-97.001816,32.888167",36.0,32.888167,-97.001816,POINT (-97.001816 32.888167)
2553,"-97.001873,32.892648",36.0,32.892648,-97.001873,POINT (-97.001873 32.892648)
2554,"-97.00193,32.897129",36.0,32.897129,-97.00193,POINT (-97.00193 32.897129)
2555,"-97.001986,32.901609",36.0,32.901609,-97.001986,POINT (-97.001986 32.901609)
2556,"-97.002043,32.90609",36.0,32.90609,-97.002043,POINT (-97.002043 32.90609)
2557,"-97.0021,32.91057",36.0,32.91057,-97.0021,POINT (-97.0021 32.91057)
2558,"-97.002156,32.915051",36.0,32.915051,-97.002156,POINT (-97.002156 32.915051)
2559,"-97.002213,32.919532",36.0,32.919532,-97.002213,POINT (-97.002213 32.919532)
2560,"-97.00227,32.924012",36.0,32.924012,-97.00227,POINT (-97.00227 32.924012)
2561,"-97.002327,32.928493",36.0,32.928493,-97.002327,POINT (-97.002327 32.928493)
2562,"-97.002383,32.932973",36.0,32.932973,-97.002383,POINT (-97.002383 32.932973)
2563,"-97.00244,32.937453",36.0,32.937453,-97.00244,POINT (-97.00244 32.937453)
2564,"-97.002497,32.941934",36.0,32.941934,-97.002497,POINT (-97.002497 32.941934)
2565,"-97.004691,32.690938",36.0,32.690938,-97.004691,POINT (-97.004691 32.690938)
2566,"-97.004748,32.69542",36.0,32.69542,-97.004748,POINT (-97.004748 32.69542)
2567,"-97.004805,32.699902",36.0,32.699902,-97.004805,POINT (-97.004805 32.699902)
2568,"-97.004862,32.704384",36.0,32.704384,-97.004862,POINT (-97.004862 32.704384)
2569,"-97.004918,32.708866",36.0,32.708866,-97.004918,POINT (-97.004918 32.708866)
2570,"-97.004975,32.713348",36.0,32.713348,-97.004975,POINT (-97.004975 32.713348)
2571,"-97.005032,32.71783",36.0,32.71783,-97.005032,POINT (-97.005032 32.71783)
2572,"-97.005088,32.722312",36.0,32.722312,-97.005088,POINT (-97.005088 32.722312)
2573,"-97.005145,32.726793",36.0,32.726793,-97.005145,POINT (-97.005145 32.726793)
2574,"-97.005202,32.731275",36.0,32.731275,-97.005202,POINT (-97.005202 32.731275)
2575,"-97.005259,32.735757",36.0,32.735757,-97.005259,POINT (-97.005259 32.735757)
2576,"-97.005315,32.740239",36.0,32.740239,-97.005315,POINT (-97.005315 32.740239)
2577,"-97.005372,32.744721",36.0,32.744721,-97.005372,POINT (-97.005372 32.744721)
2578,"-97.005429,32.749202",36.0,32.749202,-97.005429,POINT (-97.005429 32.749202)
2579,"-97.005486,32.753684",36.0,32.753684,-97.005486,POINT (-97.005486 32.753684)
2580,"-97.005543,32.758166",36.0,32.758166,-97.005543,POINT (-97.005543 32.758166)
2581,"-97.005599,32.762647",36.0,32.762647,-97.005599,POINT (-97.005599 32.762647)
2582,"-97.005656,32.767129",36.0,32.767129,-97.005656,POINT (-97.005656 32.767129)
2583,"-97.005713,32.77161",36.0,32.77161,-97.005713,POINT (-97.005713 32.77161)
2584,"-97.00577,32.776092",36.0,32.776092,-97.00577,POINT (-97.00577 32.776092)
2585,"-97.005827,32.780573",36.0,32.780573,-97.005827,POINT (-97.005827 32.780573)
2586,"-97.005883,32.785055",36.0,32.785055,-97.005883,POINT (-97.005883 32.785055)
2587,"-97.00594,32.789536",36.0,32.789536,-97.00594,POINT (-97.00594 32.789536)
2588,"-97.005997,32.794018",36.0,32.794018,-97.005997,POINT (-97.005997 32.794018)
2589,"-97.006054,32.798499",36.0,32.798499,-97.006054,POINT (-97.006054 32.798499)
2590,"-97.006111,32.80298",36.0,32.80298,-97.006111,POINT (-97.006111 32.80298)
2591,"-97.006168,32.807462",36.0,32.807462,-97.006168,POINT (-97.006168 32.807462)
2592,"-97.006225,32.811943",36.0,32.811943,-97.006225,POINT (-97.006225 32.811943)
2593,"-97.006281,32.816424",36.0,32.816424,-97.006281,POINT (-97.006281 32.816424)
2594,"-97.006338,32.820906",36.0,32.820906,-97.006338,POINT (-97.006338 32.820906)
2595,"-97.006395,32.825387",36.0,32.825387,-97.006395,POINT (-97.006395 32.825387)
2596,"-97.006452,32.829868",36.0,32.829868,-97.006452,POINT (-97.006452 32.829868)
2597,"-97.006509,32.834349",36.0,32.834349,-97.006509,POINT (-97.006509 32.834349)
2598,"-97.006566,32.83883",36.0,32.83883,-97.006566,POINT (-97.006566 32.83883)
2599,"-97.006623,32.843311",36.0,32.843311,-97.006623,POINT (-97.006623 32.843311)
2600,"-97.00668,32.847792",36.0,32.847792,-97.00668,POINT (-97.00668 32.847792)
2601,"-97.006737,32.852273",36.0,32.852273,-97.006737,POINT (-97.006737 32.852273)
2602,"-97.006794,32.856754",36.0,32.856754,-97.006794,POINT (-97.006794 32.856754)
2603,"-97.006851,32.861235",36.0,32.861235,-97.006851,POINT (-97.006851 32.861235)
2604,"-97.006907,32.865716",36.0,32.865716,-97.006907,POINT (-97.006907 32.865716)
2605,"-97.006964,32.870197",36.0,32.870197,-97.006964,POINT (-97.006964 32.870197)
2606,"-97.007021,32.874678",36.0,32.874678,-97.007021,POINT (-97.007021 32.874678)
2607,"-97.007078,32.879158",36.0,32.879158,-97.007078,POINT (-97.007078 32.879158)
2608,"-97.007135,32.883639",36.0,32.883639,-97.007135,POINT (-97.007135 32.883639)
2609,"-97.007192,32.88812",36.0,32.88812,-97.007192,POINT (-97.007192 32.88812)
2610,"-97.007249,32.892601",36.0,32.892601,-97.007249,POINT (-97.007249 32.892601)
2611,"-97.007306,32.897081",36.0,32.897081,-97.007306,POINT (-97.007306 32.897081)
2612,"-97.007363,32.901562",36.0,32.901562,-97.007363,POINT (-97.007363 32.901562)
2613,"-97.00742,32.906043",36.0,32.906043,-97.00742,POINT (-97.00742 32.906043)
2614,"-97.007477,32.910523",36.0,32.910523,-97.007477,POINT (-97.007477 32.910523)
2615,"-97.007534,32.915004",36.0,32.915004,-97.007534,POINT (-97.007534 32.915004)
2616,"-97.007591,32.919484",36.0,32.919484,-97.007591,POINT (-97.007591 32.919484)
2617,"-97.007648,32.923965",36.0,32.923965,-97.007648,POINT (-97.007648 32.923965)
2618,"-97.007705,32.928445",36.0,32.928445,-97.007705,POINT (-97.007705 32.928445)
2619,"-97.007762,32.932926",36.0,32.932926,-97.007762,POINT (-97.007762 32.932926)
2620,"-97.007819,32.937406",36.0,32.937406,-97.007819,POINT (-97.007819 32.937406)
2621,"-97.007877,32.941886",36.0,32.941886,-97.007877,POINT (-97.007877 32.941886)
2622,"-97.010054,32.69089",36.0,32.69089,-97.010054,POINT (-97.010054 32.69089)
2623,"-97.010111,32.695372",36.0,32.695372,-97.010111,POINT (-97.010111 32.695372)
2624,"-97.010168,32.699854",36.0,32.699854,-97.010168,POINT (-97.010168 32.699854)
2625,"-97.010225,32.704336",36.0,32.704336,-97.010225,POINT (-97.010225 32.704336)
2626,"-97.010282,32.708818",36.0,32.708818,-97.010282,POINT (-97.010282 32.708818)
2627,"-97.010339,32.7133",36.0,32.7133,-97.010339,POINT (-97.010339 32.7133)
2628,"-97.010396,32.717782",36.0,32.717782,-97.010396,POINT (-97.010396 32.717782)
2629,"-97.010453,32.722264",36.0,32.722264,-97.010453,POINT (-97.010453 32.722264)
2630,"-97.01051,32.726746",36.0,32.726746,-97.01051,POINT (-97.01051 32.726746)
2631,"-97.010567,32.731228",36.0,32.731228,-97.010567,POINT (-97.010567 32.731228)
2632,"-97.010624,32.73571",36.0,32.73571,-97.010624,POINT (-97.010624 32.73571)
2633,"-97.010681,32.740191",36.0,32.740191,-97.010681,POINT (-97.010681 32.740191)
2634,"-97.010739,32.744673",36.0,32.744673,-97.010739,POINT (-97.010739 32.744673)
2635,"-97.010796,32.749155",36.0,32.749155,-97.010796,POINT (-97.010796 32.749155)
2636,"-97.010853,32.753636",36.0,32.753636,-97.010853,POINT (-97.010853 32.753636)
2637,"-97.01091,32.758118",36.0,32.758118,-97.01091,POINT (-97.01091 32.758118)
2638,"-97.010967,32.7626",36.0,32.7626,-97.010967,POINT (-97.010967 32.7626)
2639,"-97.011024,32.767081",36.0,32.767081,-97.011024,POINT (-97.011024 32.767081)
2640,"-97.011081,32.771563",36.0,32.771563,-97.011081,POINT (-97.011081 32.771563)
2641,"-97.011138,32.776044",36.0,32.776044,-97.011138,POINT (-97.011138 32.776044)
2642,"-97.011195,32.780526",36.0,32.780526,-97.011195,POINT (-97.011195 32.780526)
2643,"-97.011253,32.785007",36.0,32.785007,-97.011253,POINT (-97.011253 32.785007)
2644,"-97.01131,32.789489",36.0,32.789489,-97.01131,POINT (-97.01131 32.789489)
2645,"-97.011367,32.79397",36.0,32.79397,-97.011367,POINT (-97.011367 32.79397)
2646,"-97.011424,32.798452",36.0,32.798452,-97.011424,POINT (-97.011424 32.798452)
2647,"-97.011481,32.802933",36.0,32.802933,-97.011481,POINT (-97.011481 32.802933)
2648,"-97.011538,32.807414",36.0,32.807414,-97.011538,POINT (-97.011538 32.807414)
2649,"-97.011595,32.811895",36.0,32.811895,-97.011595,POINT (-97.011595 32.811895)
2650,"-97.011653,32.816377",36.0,32.816377,-97.011653,POINT (-97.011653 32.816377)
2651,"-97.01171,32.820858",36.0,32.820858,-97.01171,POINT (-97.01171 32.820858)
2652,"-97.011767,32.825339",36.0,32.825339,-97.011767,POINT (-97.011767 32.825339)
2653,"-97.011824,32.82982",36.0,32.82982,-97.011824,POINT (-97.011824 32.82982)
2654,"-97.011881,32.834301",36.0,32.834301,-97.011881,POINT (-97.011881 32.834301)
2655,"-97.011939,32.838782",36.0,32.838782,-97.011939,POINT (-97.011939 32.838782)
2656,"-97.011996,32.843263",36.0,32.843263,-97.011996,POINT (-97.011996 32.843263)
2657,"-97.012053,32.847745",36.0,32.847745,-97.012053,POINT (-97.012053 32.847745)
2658,"-97.01211,32.852225",36.0,32.852225,-97.01211,POINT (-97.01211 32.852225)
2659,"-97.012167,32.856706",36.0,32.856706,-97.012167,POINT (-97.012167 32.856706)
2660,"-97.012225,32.861187",36.0,32.861187,-97.012225,POINT (-97.012225 32.861187)
2661,"-97.012282,32.865668",36.0,32.865668,-97.012282,POINT (-97.012282 32.865668)
2662,"-97.012339,32.870149",36.0,32.870149,-97.012339,POINT (-97.012339 32.870149)
2663,"-97.012396,32.87463",36.0,32.87463,-97.012396,POINT (-97.012396 32.87463)
2664,"-97.012454,32.879111",36.0,32.879111,-97.012454,POINT (-97.012454 32.879111)
2665,"-97.012511,32.883592",36.0,32.883592,-97.012511,POINT (-97.012511 32.883592)
2666,"-97.012568,32.888072",36.0,32.888072,-97.012568,POINT (-97.012568 32.888072)
2667,"-97.012626,32.892553",36.0,32.892553,-97.012626,POINT (-97.012626 32.892553)
2668,"-97.012683,32.897034",36.0,32.897034,-97.012683,POINT (-97.012683 32.897034)
2669,"-97.01274,32.901514",36.0,32.901514,-97.01274,POINT (-97.01274 32.901514)
2670,"-97.012797,32.905995",36.0,32.905995,-97.012797,POINT (-97.012797 32.905995)
2671,"-97.012855,32.910475",36.0,32.910475,-97.012855,POINT (-97.012855 32.910475)
2672,"-97.012912,32.914956",36.0,32.914956,-97.012912,POINT (-97.012912 32.914956)
2673,"-97.012969,32.919437",36.0,32.919437,-97.012969,POINT (-97.012969 32.919437)
2674,"-97.013027,32.923917",36.0,32.923917,-97.013027,POINT (-97.013027 32.923917)
2675,"-97.013084,32.928397",36.0,32.928397,-97.013084,POINT (-97.013084 32.928397)
2676,"-97.013141,32.932878",36.0,32.932878,-97.013141,POINT (-97.013141 32.932878)
2677,"-97.013199,32.937358",36.0,32.937358,-97.013199,POINT (-97.013199 32.937358)
2678,"-97.013256,32.941839",36.0,32.941839,-97.013256,POINT (-97.013256 32.941839)
2679,"-97.015417,32.690842",36.0,32.690842,-97.015417,POINT (-97.015417 32.690842)
2680,"-97.015474,32.695324",36.0,32.695324,-97.015474,POINT (-97.015474 32.695324)
2681,"-97.015531,32.699806",36.0,32.699806,-97.015531,POINT (-97.015531 32.699806)
2682,"-97.015589,32.704288",36.0,32.704288,-97.015589,POINT (-97.015589 32.704288)
2683,"-97.015646,32.70877",36.0,32.70877,-97.015646,POINT (-97.015646 32.70877)
2684,"-97.015703,32.713252",36.0,32.713252,-97.015703,POINT (-97.015703 32.713252)
2685,"-97.015761,32.717734",36.0,32.717734,-97.015761,POINT (-97.015761 32.717734)
2686,"-97.015818,32.722216",36.0,32.722216,-97.015818,POINT (-97.015818 32.722216)
2687,"-97.015875,32.726698",36.0,32.726698,-97.015875,POINT (-97.015875 32.726698)
2688,"-97.015933,32.73118",36.0,32.73118,-97.015933,POINT (-97.015933 32.73118)
2689,"-97.01599,32.735662",36.0,32.735662,-97.01599,POINT (-97.01599 32.735662)
2690,"-97.016047,32.740144",36.0,32.740144,-97.016047,POINT (-97.016047 32.740144)
2691,"-97.016105,32.744625",36.0,32.744625,-97.016105,POINT (-97.016105 32.744625)
2692,"-97.016162,32.749107",36.0,32.749107,-97.016162,POINT (-97.016162 32.749107)
2693,"-97.01622,32.753589",36.0,32.753589,-97.01622,POINT (-97.01622 32.753589)
2694,"-97.016277,32.75807",36.0,32.75807,-97.016277,POINT (-97.016277 32.75807)
2695,"-97.016334,32.762552",36.0,32.762552,-97.016334,POINT (-97.016334 32.762552)
