,Lat/Long,MaxEirp,Lat,Long,geometry
1916,"-96.9422,32.848343",36.0,32.848343,-96.9422,POINT (745806.9636595065 2132116.838531358)
1917,"-96.942253,32.852825",36.0,32.852825,-96.942253,POINT (745794.634018688 2132613.7119393107)
1918,"-96.942306,32.857305",36.0,32.857305,-96.942306,POINT (745782.3081642478 2133110.3638271205)
1919,"-96.94236,32.861786",36.0,32.861786,-96.94236,POINT (745769.8875865883 2133607.1254388276)
1920,"-96.942413,32.866267",36.0,32.866267,-96.942413,POINT (745757.5610884964 2134103.8886765465)
1921,"-96.942466,32.870748",36.0,32.870748,-96.942466,POINT (745745.2350882486 2134600.6521556317)
1922,"-96.94252,32.875229",36.0,32.875229,-96.94252,POINT (745732.8160230302 2135097.414491908)
1923,"-96.942573,32.87971",36.0,32.87971,-96.942573,POINT (745720.4910230626 2135594.1784629724)
1924,"-96.942626,32.884191",32.94308,32.884191,-96.942626,POINT (745708.1665208025 2136090.9426845326)
1925,"-96.94268,32.888672",36.0,32.888672,-96.94268,POINT (745695.7489676259 2136587.7057727654)
1926,"-96.942733,32.893152",36.0,32.893152,-96.942733,POINT (745683.4271090796 2137084.3596278983)
1927,"-96.942786,32.897633",36.0,32.897633,-96.942786,POINT (745671.1041043516 2137581.124619269)
1928,"-96.94284,32.902114",36.0,32.902114,-96.94284,POINT (745658.6880627554 2138077.8884867984)
1929,"-96.942893,32.906594",36.0,32.906594,-96.942893,POINT (745646.3677013065 2138574.5431298316)
1930,"-96.942946,32.911075",36.0,32.911075,-96.942946,POINT (745634.0461937056 2139071.3089184086)
1931,"-96.943,32.915555",36.0,32.915555,-96.943,POINT (745621.6333067142 2139567.9627156686)
1932,"-96.943053,32.920036",31.18038225,32.920036,-96.943053,POINT (745609.3127985331 2140064.729050955)
1933,"-96.943106,32.924517",29.11129125,32.924517,-96.943106,POINT (745596.9927876592 2140561.4956641337)
1934,"-96.94316,32.928997",26.556310500000002,32.928997,-96.94316,POINT (745584.5814112782 2141058.1502952976)
1935,"-96.943213,32.933477",36.0,32.933477,-96.943213,POINT (745572.2640427579 2141554.806596247)
1936,"-96.943267,32.937958",36.0,32.937958,-96.943267,POINT (745559.8520315809 2142051.572675793)
1937,"-96.94332,32.942438",36.0,32.942438,-96.94332,POINT (745547.5356619235 2142548.2295537717)
1938,"-96.945702,32.691443",36.0,32.691443,-96.945702,POINT (745736.6097367946 2114715.621396481)
1939,"-96.945755,32.695926",35.23237025,32.695926,-96.945755,POINT (745724.2863292065 2115212.6000927924)
1940,"-96.945808,32.700408",36.0,32.700408,-96.945808,POINT (745711.9650618264 2115709.4680400235)
1941,"-96.945862,32.70489",32.51845525,32.70489,-96.945862,POINT (745699.5505514753 2116206.3347292086)
1942,"-96.945915,32.709372",36.0,32.709372,-96.945915,POINT (745687.230288021 2116703.2029373106)
1943,"-96.945969,32.713854",36.0,32.713854,-96.945969,POINT (745674.8167909665 2117200.0698936773)
1944,"-96.946022,32.718336",36.0,32.718336,-96.946022,POINT (745662.4975312589 2117696.938374813)
1945,"-96.946075,32.722818",31.78996875,32.722818,-96.946075,POINT (745650.1787709927 2118193.8069969607)
1946,"-96.946129,32.7273",29.19168725,32.7273,-96.946129,POINT (745637.7667911795 2118690.674376848)
1947,"-96.946182,32.731781",28.145237,32.731781,-96.946182,POINT (745625.45067443 2119187.4324151105)
1948,"-96.946236,32.736263",36.0,32.736263,-96.946236,POINT (745613.0397074082 2119684.300092558)
1949,"-96.946289,32.740745",36.0,32.740745,-96.946289,POINT (745600.7229538633 2120181.1693093805)
1950,"-96.946343,32.745227",36.0,32.745227,-96.946343,POINT (745588.3129995102 2120678.0372965764)
1951,"-96.946396,32.749709",36.0,32.749709,-96.946396,POINT (745575.9972490852 2121174.9068289963)
1952,"-96.946449,32.75419",36.0,32.75419,-96.946449,POINT (745563.6836375466 2121671.665648392)
1953,"-96.946503,32.758672",36.0,32.758672,-96.946503,POINT (745551.2751994396 2122168.534122928)
1954,"-96.946556,32.763154",36.0,32.763154,-96.946556,POINT (745538.9609509388 2122665.404151458)
1955,"-96.94661,32.767635",27.62987775,32.767635,-96.94661,POINT (745526.5551646454 2123162.1620907225)
1956,"-96.946663,32.772117",32.8275185,32.772117,-96.946663,POINT (745514.2419187616 2123659.032465226)
1957,"-96.946717,32.776598",31.21538825,32.776598,-96.946717,POINT (745501.8371443412 2124155.7907567048)
1958,"-96.94677,32.78108",36.0,32.78108,-96.94677,POINT (745489.5249008957 2124652.661489349)
1959,"-96.946824,32.785561",35.26345225,32.785561,-96.946824,POINT (745477.1211381705 2125149.420145205)
1960,"-96.946877,32.790043",36.0,32.790043,-96.946877,POINT (745464.8098969844 2125646.291248153)
1961,"-96.946931,32.794524",36.0,32.794524,-96.946931,POINT (745452.4071457769 2126143.0502805565)
1962,"-96.946984,32.799006",36.0,32.799006,-96.946984,POINT (745440.0969066701 2126639.9217659775)
1963,"-96.947038,32.803487",36.0,32.803487,-96.947038,POINT (745427.6951668004 2127136.681187084)
1964,"-96.947091,32.807968",36.0,32.807968,-96.947091,POINT (745415.3875686853 2127633.442191347)
1965,"-96.947145,32.81245",36.0,32.81245,-96.947145,POINT (745402.9852008848 2128130.312889132)
1966,"-96.947198,32.816931",36.0,32.816931,-96.947198,POINT (745390.6786043812 2128627.0743001187)
1967,"-96.947252,32.821412",36.0,32.821412,-96.947252,POINT (745378.2788865933 2129123.834535102)
1968,"-96.947305,32.825893",36.0,32.825893,-96.947305,POINT (745365.9732914671 2129620.596364934)
1969,"-96.947359,32.830375",36.0,32.830375,-96.947359,POINT (745353.5729456167 2130117.4679011097)
1970,"-96.947413,32.834856",36.0,32.834856,-96.947413,POINT (745341.1747463018 2130614.228778508)
1971,"-96.947466,32.839337",36.0,32.839337,-96.947466,POINT (745328.8706553252 2131110.9912595307)
1972,"-96.94752,32.843818",36.0,32.843818,-96.94752,POINT (745316.473466488 2131607.7525803465)
1973,"-96.947573,32.848299",36.0,32.848299,-96.947573,POINT (745304.1703764424 2132104.5155106327)
1974,"-96.947627,32.85278",36.0,32.85278,-96.947627,POINT (745291.7741979052 2132601.2772870404)
1975,"-96.94768,32.857261",36.0,32.857261,-96.94768,POINT (745279.4721086109 2133098.040678769)
1976,"-96.947734,32.861742",36.0,32.861742,-96.947734,POINT (745267.0769401942 2133594.802922929)
1977,"-96.947788,32.866223",36.0,32.866223,-96.947788,POINT (745254.6822791329 2134091.5654055956)
1978,"-96.947841,32.870704",36.0,32.870704,-96.947841,POINT (745242.3816929993 2134588.3295123577)
1979,"-96.947895,32.875185",36.0,32.875185,-96.947895,POINT (745229.9880417907 2135085.092481039)
1980,"-96.947948,32.879665",36.0,32.879665,-96.947948,POINT (745217.690094159 2135581.7462030817)
1981,"-96.948002,32.884146",36.0,32.884146,-96.948002,POINT (745205.2974525697 2136078.5096698985)
1982,"-96.948056,32.888627",36.0,32.888627,-96.948056,POINT (745192.9053181151 2136575.273390434)
1983,"-96.948109,32.893108",36.0,32.893108,-96.948109,POINT (745180.6072347207 2137072.0387496967)
1984,"-96.948163,32.897588",36.0,32.897588,-96.948163,POINT (745168.217747645 2137568.692109872)
1985,"-96.948217,32.902069",36.0,32.902069,-96.948217,POINT (745155.8271295419 2138065.456609654)
1986,"-96.94827,32.90655",36.0,32.90655,-96.94827,POINT (745143.5305481814 2138562.2227569395)
1987,"-96.948324,32.91103",36.0,32.91103,-96.948324,POINT (745131.1425770211 2139058.876914449)
1988,"-96.948378,32.915511",36.0,32.915511,-96.948378,POINT (745118.7534748673 2139555.6422208706)
1989,"-96.948431,32.919991",36.0,32.919991,-96.948431,POINT (745106.460032832 2140052.2983064707)
1990,"-96.948485,32.924472",36.0,32.924472,-96.948485,POINT (745094.0719394952 2140549.0641658097)
1991,"-96.948539,32.928952",36.0,32.928952,-96.948539,POINT (745081.685990473 2141045.7194290417)
1992,"-96.948592,32.933433",36.0,32.933433,-96.948592,POINT (745069.3924119187 2141542.487234503)
1993,"-96.948646,32.937913",36.0,32.937913,-96.948646,POINT (745057.007471334 2142039.1430687974)
1994,"-96.9487,32.942394",36.0,32.942394,-96.9487,POINT (745044.6213998229 2142535.910070631)
1995,"-96.951064,32.691399",36.0,32.691399,-96.951064,POINT (745233.9576274689 2114703.317258588)
1996,"-96.951118,32.695881",36.0,32.695881,-96.951118,POINT (745221.5674661513 2115200.1843247265)
1997,"-96.951172,32.700363",36.0,32.700363,-96.951172,POINT (745209.1778139628 2115697.0515168644)
1998,"-96.951225,32.704845",32.6793165,32.704845,-96.951225,POINT (745196.8824135709 2116193.9202201464)
1999,"-96.951279,32.709327",32.08907125,32.709327,-96.951279,POINT (745184.4937747817 2116690.7876732727)
2000,"-96.951333,32.713809",31.04108725,32.713809,-96.951333,POINT (745172.1056449913 2117187.6552615147)
2001,"-96.951387,32.718291",31.95603925,32.718291,-96.951387,POINT (745159.7180241537 2117684.5229879105)
2002,"-96.95144,32.722773",27.38067225,32.722773,-96.95144,POINT (745147.4246360132 2118181.3922371506)
2003,"-96.951494,32.727255",27.9911615,32.727255,-96.951494,POINT (745135.038028218 2118678.26024886)
2004,"-96.951548,32.731737",20.41412125,32.731737,-96.951548,POINT (745122.6519292417 2119175.1284078457)
2005,"-96.951601,32.736219",27.3106665,32.736219,-96.951601,POINT (745110.360048641 2119671.998098446)
2006,"-96.951655,32.7407",36.0,32.7407,-96.951655,POINT (745097.9765967017 2120168.755685684)
2007,"-96.951709,32.745182",36.0,32.745182,-96.951709,POINT (745085.5920191288 2120665.6243045935)
2008,"-96.951763,32.749664",36.0,32.749664,-96.951763,POINT (745073.2079501967 2121162.493082941)
2009,"-96.951816,32.754146",36.0,32.754146,-96.951816,POINT (745060.9180805441 2121659.3634045953)
2010,"-96.95187,32.758627",36.0,32.758627,-96.95187,POINT (745048.5366580671 2122156.1216353825)
2011,"-96.951924,32.763109",36.0,32.763109,-96.951924,POINT (745036.1541100021 2122652.9909101464)
2012,"-96.951978,32.767591",36.0,32.767591,-96.951978,POINT (745023.7720704018 2123149.86035651)
2013,"-96.952031,32.772072",24.64620175,32.772072,-96.952031,POINT (745011.4858448529 2123646.620482319)
2014,"-96.952085,32.776554",27.796670749999997,32.776554,-96.952085,POINT (744999.1048172562 2124143.4902808657)
2015,"-96.952139,32.781035",36.0,32.781035,-96.952139,POINT (744986.7259317443 2124640.2493845057)
2016,"-96.952193,32.785517",32.515069,32.785517,-96.952193,POINT (744974.3459207051 2125137.119547514)
2017,"-96.952247,32.789998",36.0,32.789998,-96.952247,POINT (744961.9680515475 2125633.8790216204)
2018,"-96.9523,32.79448",36.0,32.79448,-96.9523,POINT (744949.6827050059 2126130.7509410237)
2019,"-96.952354,32.798961",36.0,32.798961,-96.952354,POINT (744937.3058472958 2126627.5107976454)
2020,"-96.952408,32.803442",36.0,32.803442,-96.952408,POINT (744924.9294975802 2127124.2708501206)
2021,"-96.952462,32.807924",36.0,32.807924,-96.952462,POINT (744912.5520223931 2127621.1419773805)
2022,"-96.952516,32.812405",36.0,32.812405,-96.952516,POINT (744900.1766885864 2128117.902430741)
2023,"-96.95257,32.816886",36.0,32.816886,-96.95257,POINT (744887.8018626394 2128614.663089077)
2024,"-96.952623,32.821367",36.0,32.821367,-96.952623,POINT (744875.521164254 2129111.4253344997)
2025,"-96.952677,32.825849",36.0,32.825849,-96.952677,POINT (744863.1457159683 2129608.297287871)
2026,"-96.952731,32.83033",36.0,32.83033,-96.952731,POINT (744850.7724086607 2130105.0585793303)
2027,"-96.952785,32.834811",36.0,32.834811,-96.952785,POINT (744838.3996090335 2130601.82008794)
2028,"-96.952839,32.839292",36.0,32.839292,-96.952839,POINT (744826.0273170447 2131098.5818167357)
2029,"-96.952893,32.843773",36.0,32.843773,-96.952893,POINT (744813.6555326483 2131595.3437687685)
2030,"-96.952947,32.848254",36.0,32.848254,-96.952947,POINT (744801.2842558003 2132092.105947073)
2031,"-96.953,32.852735",36.0,32.852735,-96.953,POINT (744789.0070731009 2132588.8697329354)
2032,"-96.953054,32.857216",36.0,32.857216,-96.953054,POINT (744776.6368064871 2133085.6323727993)
2033,"-96.953108,32.861697",36.0,32.861697,-96.953108,POINT (744764.267047288 2133582.395248066)
2034,"-96.953162,32.866178",36.0,32.866178,-96.953162,POINT (744751.8977954579 2134079.158361784)
2035,"-96.953216,32.870659",36.0,32.870659,-96.953216,POINT (744739.5290509561 2134575.9217169876)
2036,"-96.95327,32.87514",36.0,32.87514,-96.95327,POINT (744727.1608137334 2135072.6853167247)
2037,"-96.953324,32.879621",36.0,32.879621,-96.953324,POINT (744714.7930837487 2135569.4491640357)
2038,"-96.953378,32.884101",36.0,32.884101,-96.953378,POINT (744702.427493422 2136066.102385241)
2039,"-96.953432,32.888582",36.0,32.888582,-96.953432,POINT (744690.0607777204 2136562.8667367785)
2040,"-96.953486,32.893063",11.00825,32.893063,-96.953486,POINT (744677.6945691237 2137059.6313450253)
2041,"-96.95354,32.897544",36.0,32.897544,-96.95354,POINT (744665.3288675862 2137556.3962130197)
2042,"-96.953594,32.902024",36.0,32.902024,-96.953594,POINT (744652.9653053043 2138053.050466857)
2043,"-96.953648,32.906505",26.825095750000003,32.906505,-96.953648,POINT (744640.6006176956 2138549.815863428)
2044,"-96.953702,32.910985",36.0,32.910985,-96.953702,POINT (744628.2380691404 2139046.4706518077)
2045,"-96.953756,32.915466",36.0,32.915466,-96.953756,POINT (744615.8743952832 2139543.2365891286)
2046,"-96.95381,32.919947",36.0,32.919947,-96.95381,POINT (744603.511228263 2140040.0028014197)
2047,"-96.953863,32.924427",36.0,32.924427,-96.953863,POINT (744591.2437109876 2140536.65979083)
2048,"-96.953917,32.928908",36.0,32.928908,-96.953917,POINT (744578.8815527225 2141033.4265620164)
2049,"-96.953971,32.933388",36.0,32.933388,-96.953971,POINT (744566.5215330116 2141530.082739938)
2050,"-96.954025,32.937868",36.0,32.937868,-96.954025,POINT (744554.162019848 2142026.7392048826)
2051,"-96.954079,32.942349",36.0,32.942349,-96.954079,POINT (744541.8013814506 2142523.5068373955)
2052,"-96.956427,32.691354",36.0,32.691354,-96.956427,POINT (744731.2125139965 2114690.9265199234)
2053,"-96.956481,32.695836",36.0,32.695836,-96.956481,POINT (744718.8477152158 2115187.7942167437)
2054,"-96.956535,32.700318",36.0,32.700318,-96.956535,POINT (744706.4834255734 2115684.6620395067)
2055,"-96.956589,32.7048",32.995857,32.7048,-96.956589,POINT (744694.1196450249 2116181.5299912468)
2056,"-96.956643,32.709282",29.72593225,32.709282,-96.956643,POINT (744681.7563735247 2116678.398075007)
2057,"-96.956697,32.713764",29.78685425,32.713764,-96.956697,POINT (744669.3936110303 2117175.2662938247)
2058,"-96.956751,32.718246",27.99399825,32.718246,-96.956751,POINT (744657.0313574964 2117672.1346507403)
2059,"-96.956805,32.722728",26.64015425,32.722728,-96.956805,POINT (744644.6696128785 2118169.0031487974)
2060,"-96.956859,32.72721",28.36895675,32.72721,-96.956859,POINT (744632.308377132 2118665.8717910326)
2061,"-96.956913,32.731692",27.38478125,32.731692,-96.956913,POINT (744619.9476502114 2119162.7405804875)
2062,"-96.956967,32.736174",26.755624,32.736174,-96.956967,POINT (744607.5874320745 2119659.609520202)
2063,"-96.957021,32.740655",36.0,32.740655,-96.957021,POINT (744595.2293512758 2120156.3677378325)
2064,"-96.957075,32.745137",36.0,32.745137,-96.957075,POINT (744582.870150513 2120653.236987159)
2065,"-96.957129,32.749619",36.0,32.749619,-96.957129,POINT (744570.5114584019 2121150.1063958714)
2066,"-96.957183,32.754101",36.0,32.754101,-96.957183,POINT (744558.1532748933 2121646.9759670007)
2067,"-96.957237,32.758582",36.0,32.758582,-96.957237,POINT (744545.7972283203 2122143.7348280703)
2068,"-96.957291,32.763064",36.0,32.763064,-96.957291,POINT (744533.4400618327 2122640.60473314)
2069,"-96.957346,32.767545",36.0,32.767545,-96.957346,POINT (744520.9913554633 2123137.362558472)
2070,"-96.9574,32.772027",34.15339075,32.772027,-96.9574,POINT (744508.6352105463 2123634.232809762)
2071,"-96.957454,32.776509",28.03117,32.776509,-96.957454,POINT (744496.2795740145 2124131.1032386813)
2072,"-96.957508,32.78099",36.0,32.78099,-96.957508,POINT (744483.9260739094 2124627.8629725557)
2073,"-96.957562,32.785472",36.0,32.785472,-96.957562,POINT (744471.5714539521 2125124.733765826)
2074,"-96.957616,32.789953",36.0,32.789953,-96.957616,POINT (744459.2189702224 2125621.493870055)
2075,"-96.95767,32.794434",36.0,32.794434,-96.95767,POINT (744446.8669945849 2126118.254164004)
2076,"-96.957724,32.798916",36.0,32.798916,-96.957724,POINT (744434.5138991303 2126615.125526591)
2077,"-96.957778,32.803397",36.0,32.803397,-96.957778,POINT (744422.1629395996 2127111.8862091373)
2078,"-96.957833,32.807879",36.0,32.807879,-96.957833,POINT (744409.7172262263 2127608.7565918695)
2079,"-96.957887,32.81236",36.0,32.81236,-96.957887,POINT (744397.3672873548 2128105.517675301)
2080,"-96.957941,32.816841",36.0,32.816841,-96.957941,POINT (744385.0178563537 2128602.27896366)
2081,"-96.957995,32.821322",36.0,32.821322,-96.957995,POINT (744372.668933181 2129099.0404599854)
2082,"-96.958049,32.825804",36.0,32.825804,-96.958049,POINT (744360.3188902618 2129595.913043461)
2083,"-96.958103,32.830285",36.0,32.830285,-96.958103,POINT (744347.970982665 2130092.6749648866)
2084,"-96.958157,32.834766",36.0,32.834766,-96.958157,POINT (744335.6235827587 2130589.437103406)
2085,"-96.958212,32.839247",36.0,32.839247,-96.958212,POINT (744323.1830895524 2131086.1980882557)
2086,"-96.958266,32.843728",36.0,32.843728,-96.958266,POINT (744310.8367096294 2131582.960670201)
2087,"-96.95832,32.848209",36.0,32.848209,-96.95832,POINT (744298.4908372666 2132079.723478363)
2088,"-96.958374,32.85269",36.0,32.85269,-96.958374,POINT (744286.1454724183 2132576.486515791)
2089,"-96.958428,32.857171",36.0,32.857171,-96.958428,POINT (744273.8006150428 2133073.2497855183)
2090,"-96.958483,32.861652",36.0,32.861652,-96.958483,POINT (744261.3626877877 2133570.01191738)
2091,"-96.958537,32.866133",36.0,32.866133,-96.958537,POINT (744249.018849951 2134066.7756609637)
2092,"-96.958591,32.870614",36.0,32.870614,-96.958591,POINT (744236.675519453 2134563.539645978)
2093,"-96.958645,32.875095",36.0,32.875095,-96.958645,POINT (744224.3326962481 2135060.3038754673)
2094,"-96.958699,32.879575",36.0,32.879575,-96.958699,POINT (744211.9920071444 2135556.957475724)
2095,"-96.958754,32.884056",36.0,32.884056,-96.958754,POINT (744199.5566446758 2136053.7208306175)
2096,"-96.958808,32.888537",36.0,32.888537,-96.958808,POINT (744187.2153477606 2136550.485811855)
2097,"-96.958862,32.893018",36.0,32.893018,-96.958862,POINT (744174.8745579638 2137047.251049745)
2098,"-96.958916,32.897498",36.0,32.897498,-96.958916,POINT (744162.535901863 2137543.905670355)
2099,"-96.958971,32.901979",36.0,32.901979,-96.958971,POINT (744150.1025913608 2138040.6700584637)
2100,"-96.959025,32.90646",36.0,32.90646,-96.959025,POINT (744137.7633273226 2138537.436084628)
2101,"-96.959079,32.91094",36.0,32.91094,-96.959079,POINT (744125.4261966767 2139034.0915024653)
2102,"-96.959133,32.915421",36.0,32.915421,-96.959133,POINT (744113.0879464195 2139530.8580692643)
2103,"-96.959188,32.919901",32.76283825,32.919901,-96.959188,POINT (744100.6583135156 2140027.512662025)
2104,"-96.959242,32.924382",36.0,32.924382,-96.959242,POINT (744088.3210815878 2140524.2797817546)
2105,"-96.959296,32.928862",36.0,32.928862,-96.959296,POINT (744075.985982652 2141020.936305095)
2106,"-96.959351,32.933343",36.0,32.933343,-96.959351,POINT (744063.556262498 2141517.7026184835)
2107,"-96.959405,32.937823",36.0,32.937823,-96.959405,POINT (744051.2221815153 2142014.3597128987)
2108,"-96.959459,32.942304",36.0,32.942304,-96.959459,POINT (744038.8869809923 2142511.1279749065)
2109,"-96.96179,32.691309",36.0,32.691309,-96.96179,POINT (744228.4665139249 2114678.561442692)
2110,"-96.961844,32.695791",36.0,32.695791,-96.961844,POINT (744216.1270777133 2115175.4297689036)
2111,"-96.961898,32.700273",31.55104625,32.700273,-96.961898,POINT (744203.7881506467 2115672.298221001)
2112,"-96.961953,32.704755",29.545822,32.704755,-96.961953,POINT (744191.3559897393 2116169.1654294697)
2113,"-96.962007,32.709237",31.8147385,32.709237,-96.962007,POINT (744179.0180855611 2116666.0341425687)
2114,"-96.962061,32.713719",32.250417999999996,32.713719,-96.962061,POINT (744166.6806903939 2117162.9029906685)
2115,"-96.962116,32.718201",25.94985825,32.718201,-96.962116,POINT (744154.2500754417 2117659.7706046165)
2116,"-96.96217,32.722683",24.507582,32.722683,-96.96217,POINT (744141.9137028956 2118156.6397319604)
2117,"-96.962224,32.727165",26.98076775,32.727165,-96.962224,POINT (744129.5778392301 2118653.5090034227)
2118,"-96.962279,32.731646",36.0,32.731646,-96.962279,POINT (744117.150392883 2119150.266174804)
2119,"-96.962333,32.736128",36.0,32.736128,-96.962333,POINT (744104.8155515161 2119647.1357437233)
2120,"-96.962387,32.74061",36.0,32.74061,-96.962387,POINT (744092.4812188947 2120144.0054658838)
2121,"-96.962442,32.745092",36.0,32.745092,-96.962442,POINT (744080.0536945993 2120640.8739728434)
2122,"-96.962496,32.749574",36.0,32.749574,-96.962496,POINT (744067.7203840673 2121137.744010736)
2123,"-96.96255,32.754055",36.0,32.754055,-96.96255,POINT (744055.3892049175 2121634.50333542)
2124,"-96.962605,32.758537",36.0,32.758537,-96.962605,POINT (744042.9632253228 2122131.372329914)
2125,"-96.962659,32.763019",36.0,32.763019,-96.962659,POINT (744030.6314451719 2122628.242864116)
2126,"-96.962713,32.7675",35.78029675,32.7675,-96.962713,POINT (744018.3017960987 2123125.002694123)
2127,"-96.962768,32.771982",27.3056635,32.771982,-96.962768,POINT (744005.8773608073 2123621.8722035317)
2128,"-96.962822,32.776463",27.871108500000002,32.776463,-96.962822,POINT (743993.5487331222 2124118.632385649)
2129,"-96.962877,32.780945",35.7767585,32.780945,-96.962877,POINT (743981.1253287013 2124615.502253561)
2130,"-96.962931,32.785426",36.0,32.785426,-96.962931,POINT (743968.7977222285 2125112.262799952)
2131,"-96.962985,32.789908",36.0,32.789908,-96.962985,POINT (743956.4690015884 2125609.134408847)
2132,"-96.96304,32.794389",36.0,32.794389,-96.96304,POINT (743944.0487630626 2126105.8939613686)
2133,"-96.963094,32.798871",36.0,32.798871,-96.963094,POINT (743931.7210634844 2126602.7659528693)
2134,"-96.963149,32.803352",36.0,32.803352,-96.963149,POINT (743919.301855273 2127099.525894233)
2135,"-96.963203,32.807833",36.0,32.807833,-96.963203,POINT (743906.9767986613 2127596.2874044557)
2136,"-96.963258,32.812315",36.0,32.812315,-96.963258,POINT (743894.5569985061 2128093.1586228786)
2137,"-96.963312,32.816796",36.0,32.816796,-96.963312,POINT (743882.2329624841 2128589.9205399533)
2138,"-96.963366,32.821277",36.0,32.821277,-96.963366,POINT (743869.9094343006 2129086.682664941)
2139,"-96.963421,32.825758",36.0,32.825758,-96.963421,POINT (743857.4927986554 2129583.44363151)
2140,"-96.963475,32.830239",36.0,32.830239,-96.963475,POINT (743845.1702907424 2130080.2061815574)
2141,"-96.96353,32.834721",36.0,32.834721,-96.96353,POINT (743832.7530629929 2130577.078455833)
2142,"-96.963584,32.839202",36.0,32.839202,-96.963584,POINT (743820.4315752314 2131073.841443155)
2143,"-96.963639,32.843683",36.0,32.843683,-96.963639,POINT (743808.0169987459 2131570.6032847036)
2144,"-96.963693,32.848164",36.0,32.848164,-96.963693,POINT (743795.696530899 2132067.3667214243)
2145,"-96.963748,32.852645",36.0,32.852645,-96.963748,POINT (743783.2829837009 2132564.129018692)
2146,"-96.963802,32.857126",36.0,32.857126,-96.963802,POINT (743770.9635355946 2133060.8929169844)
2147,"-96.963857,32.861607",36.0,32.861607,-96.963857,POINT (743758.5510175049 2133557.655682138)
2148,"-96.963911,32.866088",36.0,32.866088,-96.963911,POINT (743746.232588965 2134054.42005417)
2149,"-96.963966,32.870568",36.0,32.870568,-96.963966,POINT (743733.8227210952 2134551.07242266)
2150,"-96.96402,32.875049",36.0,32.875049,-96.96402,POINT (743721.5053118853 2135047.8372805496)
2151,"-96.964075,32.87953",36.0,32.87953,-96.964075,POINT (743709.0948514289 2135544.6010179454)
2152,"-96.964129,32.884011",36.0,32.884011,-96.964129,POINT (743696.7784614286 2136041.366373921)
2153,"-96.964184,32.888492",36.0,32.888492,-96.964184,POINT (743684.3690295508 2136538.130615726)
2154,"-96.964238,32.892972",36.0,32.892972,-96.964238,POINT (743672.0552795912 2137034.7856049608)
2155,"-96.964293,32.897453",36.0,32.897453,-96.964293,POINT (743659.6468760598 2137531.5503632897)
2156,"-96.964348,32.901934",36.0,32.901934,-96.964348,POINT (743647.2389890284 2138028.315384536)
2157,"-96.964402,32.906414",36.0,32.906414,-96.964402,POINT (743634.9267694257 2138524.971161818)
2158,"-96.964457,32.910895",36.0,32.910895,-96.964457,POINT (743622.5199104771 2139021.7367178504)
2159,"-96.964511,32.915376",36.0,32.915376,-96.964511,POINT (743610.2070885784 2139518.5039129476)
2160,"-96.964566,32.919856",30.884968,32.919856,-96.964566,POINT (743597.802878255 2140015.1591386506)
2161,"-96.964621,32.924337",36.0,32.924337,-96.964621,POINT (743585.3975634899 2140511.925519786)
2162,"-96.964675,32.928817",36.0,32.928817,-96.964675,POINT (743573.0878920093 2141008.582671288)
2163,"-96.96473,32.933298",36.0,32.933298,-96.96473,POINT (743560.683604885 2141505.3496176526)
2164,"-96.964784,32.937778",36.0,32.937778,-96.964784,POINT (743548.3749513875 2142002.0073401155)
2165,"-96.964839,32.942258",36.0,32.942258,-96.964839,POINT (743535.9733121081 2142498.663986223)
2166,"-96.967153,32.691263",34.68862775,32.691263,-96.967153,POINT (743725.7212464625 2114666.1111517255)
2167,"-96.967207,32.695745",22.227051,32.695745,-96.967207,POINT (743713.4071727976 2115162.98010601)
2168,"-96.967262,32.700227",22.1198115,32.700227,-96.967262,POINT (743700.9998604913 2115659.8478182363)
2169,"-96.967316,32.704709",25.80958575,32.704709,-96.967316,POINT (743688.6868098172 2116156.717027328)
2170,"-96.967371,32.709191",28.0293655,32.709191,-96.967371,POINT (743676.2805298726 2116653.58500068)
2171,"-96.967426,32.713673",30.964642,32.713673,-96.967426,POINT (743663.8747684069 2117150.4531092113)
2172,"-96.96748,32.718155",31.24927075,32.718155,-96.96748,POINT (743651.5632542496 2117647.3227233733)
2173,"-96.967535,32.722637",32.2743345,32.722637,-96.967535,POINT (743639.1585248795 2118144.191111266)
2174,"-96.967589,32.727119",36.0,32.727119,-96.967589,POINT (743626.8480332692 2118641.061010634)
2175,"-96.967644,32.731601",34.81916775,32.731601,-96.967644,POINT (743614.444335818 2119137.929690055)
2176,"-96.967699,32.736083",34.55034325,32.736083,-96.967699,POINT (743602.0411566263 2119634.798519856)
2177,"-96.967753,32.740565",36.0,32.740565,-96.967753,POINT (743589.7322008717 2120131.6688699)
2178,"-96.967808,32.745046",36.0,32.745046,-96.967808,POINT (743577.3316705489 2120628.4271338833)
2179,"-96.967863,32.749528",36.0,32.749528,-96.967863,POINT (743564.9300410796 2121125.29643292)
2180,"-96.967917,32.75401",36.0,32.75401,-96.967917,POINT (743552.6226207272 2121622.1672609756)
2181,"-96.967972,32.758491",36.0,32.758491,-96.967972,POINT (743540.2236396904 2122118.9260123367)
2182,"-96.968027,32.762973",36.0,32.762973,-96.968027,POINT (743527.8235595453 2122615.795807986)
2183,"-96.968081,32.767455",35.812831,32.767455,-96.968081,POINT (743515.5176741992 2123112.6671414166)
2184,"-96.968136,32.771936",29.48023075,32.771936,-96.968136,POINT (743503.1202420517 2123609.4264075225)
