Lat, Long, OperatingClass, ChannelIndex, MaxEirp
32.744955,-96.978541,134,79,36
32.744955,-96.978541,134,143,36
32.744955,-96.978541,136,2,36
32.753918,-96.978651,131,1,36
32.753918,-96.978651,131,5,36
32.753918,-96.978651,131,9,36
32.753918,-96.978651,131,13,36
32.753918,-96.978651,131,17,36
32.753918,-96.978651,131,21,36
32.753918,-96.978651,131,25,36
32.753918,-96.978651,131,29,36
32.753918,-96.978651,131,33,36
32.753918,-96.978651,131,37,36
32.753918,-96.978651,131,41,36
32.753918,-96.978651,131,45,36
32.753918,-96.978651,131,49,36
32.753918,-96.978651,131,53,36
32.753918,-96.978651,131,57,36
32.753918,-96.978651,131,61,36
32.753918,-96.978651,131,65,36
32.753918,-96.978651,131,69,36
32.753918,-96.978651,131,73,36
32.753918,-96.978651,131,77,36
32.753918,-96.978651,131,81,36
32.753918,-96.978651,131,85,36
32.753918,-96.978651,131,89,36
32.753918,-96.978651,131,93,36
32.753918,-96.978651,131,117,36
32.753918,-96.978651,131,121,36
32.753918,-96.978651,131,125,36
32.753918,-96.978651,131,129,36
32.753918,-96.978651,131,133,36
32.753918,-96.978651,131,137,36
32.753918,-96.978651,131,141,36
32.753918,-96.978651,131,145,36
32.753918,-96.978651,131,149,36
32.753918,-96.978651,131,153,36
32.753918,-96.978651,131,157,36
32.753918,-96.978651,131,161,36
32.753918,-96.978651,131,165,36
32.753918,-96.978651,131,169,36
32.753918,-96.978651,131,173,36
32.753918,-96.978651,131,177,36
32.753918,-96.978651,131,181,36
32.753918,-96.978651,132,3,36
32.753918,-96.978651,132,11,36
32.753918,-96.978651,132,19,36
32.753918,-96.978651,132,27,36
32.753918,-96.978651,132,35,36
32.753918,-96.978651,132,43,36
32.753918,-96.978651,132,51,36
32.753918,-96.978651,132,59,36
32.753918,-96.978651,132,67,36
32.753918,-96.978651,132,75,36
32.753918,-96.978651,132,83,36
32.753918,-96.978651,132,91,36
32.753918,-96.978651,132,123,36
32.753918,-96.978651,132,131,36
32.753918,-96.978651,132,139,36
32.753918,-96.978651,132,147,36
32.753918,-96.978651,132,155,36
32.753918,-96.978651,132,163,36
32.753918,-96.978651,132,171,36
32.753918,-96.978651,132,179,36
32.753918,-96.978651,133,7,36
32.753918,-96.978651,133,23,36
32.753918,-96.978651,133,39,36
32.753918,-96.978651,133,55,36
32.753918,-96.978651,133,71,36
32.753918,-96.978651,133,87,36
32.753918,-96.978651,133,135,36
32.753918,-96.978651,133,151,36
32.753918,-96.978651,133,167,36
32.753918,-96.978651,134,15,36
32.753918,-96.978651,134,47,36
32.753918,-96.978651,134,79,36
32.753918,-96.978651,134,143,36
32.753918,-96.978651,136,2,36
32.762881,-96.978762,131,1,36
32.762881,-96.978762,131,5,36
32.762881,-96.978762,131,9,36
32.762881,-96.978762,131,13,36
32.762881,-96.978762,131,17,36
32.762881,-96.978762,131,21,36
32.762881,-96.978762,131,25,36
32.762881,-96.978762,131,29,36
32.762881,-96.978762,131,33,36
32.762881,-96.978762,131,37,36
32.762881,-96.978762,131,41,36
32.762881,-96.978762,131,45,36
32.762881,-96.978762,131,49,36
32.762881,-96.978762,131,53,36
32.762881,-96.978762,131,57,36
32.762881,-96.978762,131,61,36
32.762881,-96.978762,131,65,36
32.762881,-96.978762,131,69,36
32.762881,-96.978762,131,73,36
32.762881,-96.978762,131,77,36
32.762881,-96.978762,131,81,36
32.762881,-96.978762,131,85,36
32.762881,-96.978762,131,89,36
32.762881,-96.978762,131,93,36
32.762881,-96.978762,131,117,36
32.762881,-96.978762,131,121,36
32.762881,-96.978762,131,125,36
32.762881,-96.978762,131,129,36
32.762881,-96.978762,131,133,36
32.762881,-96.978762,131,137,36
32.762881,-96.978762,131,141,36
32.762881,-96.978762,131,145,36
32.762881,-96.978762,131,149,36
32.762881,-96.978762,131,153,36
32.762881,-96.978762,131,157,36
32.762881,-96.978762,131,161,36
32.762881,-96.978762,131,165,36
32.762881,-96.978762,131,169,36
32.762881,-96.978762,131,173,36
32.762881,-96.978762,131,177,36
32.762881,-96.978762,131,181,36
32.762881,-96.978762,132,3,36
32.762881,-96.978762,132,11,36
32.762881,-96.978762,132,19,36
32.762881,-96.978762,132,27,36
32.762881,-96.978762,132,35,36
32.762881,-96.978762,132,43,36
32.762881,-96.978762,132,51,36
32.762881,-96.978762,132,59,36
32.762881,-96.978762,132,67,36
32.762881,-96.978762,132,75,36
32.762881,-96.978762,132,83,36
32.762881,-96.978762,132,91,36
32.762881,-96.978762,132,123,36
32.762881,-96.978762,132,131,36
32.762881,-96.978762,132,139,36
32.762881,-96.978762,132,147,36
32.762881,-96.978762,132,155,36
32.762881,-96.978762,132,163,36
32.762881,-96.978762,132,171,36
32.762881,-96.978762,132,179,36
32.762881,-96.978762,133,7,36
32.762881,-96.978762,133,23,36
32.762881,-96.978762,133,39,36
32.762881,-96.978762,133,55,36
32.762881,-96.978762,133,71,36
32.762881,-96.978762,133,87,36
32.762881,-96.978762,133,135,36
32.762881,-96.978762,133,151,36
32.762881,-96.978762,133,167,36
32.762881,-96.978762,134,15,36
32.762881,-96.978762,134,47,36
32.762881,-96.978762,134,79,36
32.762881,-96.978762,134,143,36
32.762881,-96.978762,136,2,36
32.771844,-96.978872,131,1,36
32.771844,-96.978872,131,5,36
32.771844,-96.978872,131,9,36
32.771844,-96.978872,131,13,36
32.771844,-96.978872,131,17,36
32.771844,-96.978872,131,21,36
32.771844,-96.978872,131,25,36
32.771844,-96.978872,131,29,36
32.771844,-96.978872,131,33,36
32.771844,-96.978872,131,37,36
32.771844,-96.978872,131,41,36
32.771844,-96.978872,131,45,36
32.771844,-96.978872,131,49,36
32.771844,-96.978872,131,53,36
32.771844,-96.978872,131,57,36
32.771844,-96.978872,131,61,36
32.771844,-96.978872,131,65,36
32.771844,-96.978872,131,69,36
32.771844,-96.978872,131,73,36
32.771844,-96.978872,131,77,36
32.771844,-96.978872,131,81,36
32.771844,-96.978872,131,85,36
32.771844,-96.978872,131,89,36
32.771844,-96.978872,131,93,36
32.771844,-96.978872,131,117,36
32.771844,-96.978872,131,121,36
32.771844,-96.978872,131,125,36
32.771844,-96.978872,131,129,36
32.771844,-96.978872,131,133,36
32.771844,-96.978872,131,137,36
32.771844,-96.978872,131,141,36
32.771844,-96.978872,131,145,36
32.771844,-96.978872,131,149,36
32.771844,-96.978872,131,153,36
32.771844,-96.978872,131,157,36
32.771844,-96.978872,131,161,36
32.771844,-96.978872,131,165,36
32.771844,-96.978872,131,169,36
32.771844,-96.978872,131,173,36
32.771844,-96.978872,131,177,36
32.771844,-96.978872,131,181,36
32.771844,-96.978872,132,3,36
32.771844,-96.978872,132,11,36
32.771844,-96.978872,132,19,36
32.771844,-96.978872,132,27,36
32.771844,-96.978872,132,35,36
32.771844,-96.978872,132,43,36
32.771844,-96.978872,132,51,36
32.771844,-96.978872,132,59,36
32.771844,-96.978872,132,67,36
32.771844,-96.978872,132,75,36
32.771844,-96.978872,132,83,36
32.771844,-96.978872,132,91,36
32.771844,-96.978872,132,123,36
32.771844,-96.978872,132,131,36
32.771844,-96.978872,132,139,36
32.771844,-96.978872,132,147,36
32.771844,-96.978872,132,155,36
32.771844,-96.978872,132,163,36
32.771844,-96.978872,132,171,36
32.771844,-96.978872,132,179,36
32.771844,-96.978872,133,7,36
32.771844,-96.978872,133,23,36
32.771844,-96.978872,133,39,36
32.771844,-96.978872,133,55,36
32.771844,-96.978872,133,71,36
32.771844,-96.978872,133,87,36
32.771844,-96.978872,133,135,36
32.771844,-96.978872,133,151,36
32.771844,-96.978872,133,167,36
32.771844,-96.978872,134,15,36
32.771844,-96.978872,134,47,36
32.771844,-96.978872,134,79,36
32.771844,-96.978872,134,143,36
32.771844,-96.978872,136,2,36
32.780807,-96.978983,131,1,36
32.780807,-96.978983,131,5,21.318796
32.780807,-96.978983,131,9,36
32.780807,-96.978983,131,13,36
32.780807,-96.978983,131,17,36
32.780807,-96.978983,131,21,36
32.780807,-96.978983,131,25,36
32.780807,-96.978983,131,29,36
32.780807,-96.978983,131,33,36
32.780807,-96.978983,131,37,32.248224
32.780807,-96.978983,131,41,27.920265
32.780807,-96.978983,131,45,36
32.780807,-96.978983,131,49,36
32.780807,-96.978983,131,53,23.076275
32.780807,-96.978983,131,57,22.010194
32.780807,-96.978983,131,61,36
32.780807,-96.978983,131,65,22.903296
32.780807,-96.978983,131,69,22.239448
32.780807,-96.978983,131,73,36
32.780807,-96.978983,131,77,36
32.780807,-96.978983,131,81,36
32.780807,-96.978983,131,85,36
32.780807,-96.978983,131,89,22.587012
32.780807,-96.978983,131,93,22.720695
32.780807,-96.978983,131,117,36
32.780807,-96.978983,131,121,34.58434
32.780807,-96.978983,131,125,36
32.780807,-96.978983,131,129,36
32.780807,-96.978983,131,133,36
32.780807,-96.978983,131,137,36
32.780807,-96.978983,131,141,36
32.780807,-96.978983,131,145,36
32.780807,-96.978983,131,149,36
32.780807,-96.978983,131,153,36
32.780807,-96.978983,131,157,36
32.780807,-96.978983,131,161,36
32.780807,-96.978983,131,165,36
32.780807,-96.978983,131,169,36
32.780807,-96.978983,131,173,36
32.780807,-96.978983,131,177,36
32.780807,-96.978983,131,181,36
32.780807,-96.978983,132,3,24.314623
32.780807,-96.978983,132,11,36
32.780807,-96.978983,132,19,36
32.780807,-96.978983,132,27,36
32.780807,-96.978983,132,35,35.219122
32.780807,-96.978983,132,43,30.438338
32.780807,-96.978983,132,51,26.067791
32.780807,-96.978983,132,59,25.021066
32.780807,-96.978983,132,67,22.632866
32.780807,-96.978983,132,75,36
32.780807,-96.978983,132,83,36
32.780807,-96.978983,132,91,22.728192
32.780807,-96.978983,132,123,36
32.780807,-96.978983,132,131,36
32.780807,-96.978983,132,139,36
32.780807,-96.978983,132,147,36
32.780807,-96.978983,132,155,36
32.780807,-96.978983,132,163,36
32.780807,-96.978983,132,171,36
32.780807,-96.978983,132,179,36
32.780807,-96.978983,133,7,27.353844
32.780807,-96.978983,133,23,36
32.780807,-96.978983,133,39,32.268908
32.780807,-96.978983,133,55,25.594689
32.780807,-96.978983,133,71,25.657714
32.780807,-96.978983,133,87,25.724265
32.780807,-96.978983,133,135,36
32.780807,-96.978983,133,151,36
32.780807,-96.978983,133,167,36
32.780807,-96.978983,134,15,30.421698
32.780807,-96.978983,134,47,28.575298
32.780807,-96.978983,134,79,28.696914
32.780807,-96.978983,134,143,36
32.780807,-96.978983,136,2,36
32.78977,-96.979094,131,1,36
32.78977,-96.979094,131,5,36
32.78977,-96.979094,131,9,36
32.78977,-96.979094,131,13,36
32.78977,-96.979094,131,17,36
32.78977,-96.979094,131,21,36
32.78977,-96.979094,131,25,36
32.78977,-96.979094,131,29,36
32.78977,-96.979094,131,33,36
32.78977,-96.979094,131,37,36
32.78977,-96.979094,131,41,36
32.78977,-96.979094,131,45,36
32.78977,-96.979094,131,49,36
32.78977,-96.979094,131,53,36
32.78977,-96.979094,131,57,36
32.78977,-96.979094,131,61,36
32.78977,-96.979094,131,65,36
32.78977,-96.979094,131,69,36
32.78977,-96.979094,131,73,36
32.78977,-96.979094,131,77,36
32.78977,-96.979094,131,81,36
32.78977,-96.979094,131,85,36
32.78977,-96.979094,131,89,36
32.78977,-96.979094,131,93,36
32.78977,-96.979094,131,117,36
32.78977,-96.979094,131,121,36
32.78977,-96.979094,131,125,36
32.78977,-96.979094,131,129,36
32.78977,-96.979094,131,133,36
32.78977,-96.979094,131,137,36
32.78977,-96.979094,131,141,36
32.78977,-96.979094,131,145,36
32.78977,-96.979094,131,149,36
32.78977,-96.979094,131,153,36
32.78977,-96.979094,131,157,36
32.78977,-96.979094,131,161,36
32.78977,-96.979094,131,165,36
32.78977,-96.979094,131,169,36
32.78977,-96.979094,131,173,36
32.78977,-96.979094,131,177,36
32.78977,-96.979094,131,181,36
32.78977,-96.979094,132,3,36
32.78977,-96.979094,132,11,36
32.78977,-96.979094,132,19,36
32.78977,-96.979094,132,27,36
32.78977,-96.979094,132,35,36
32.78977,-96.979094,132,43,36
32.78977,-96.979094,132,51,36
32.78977,-96.979094,132,59,36
32.78977,-96.979094,132,67,36
32.78977,-96.979094,132,75,36
32.78977,-96.979094,132,83,36
32.78977,-96.979094,132,91,36
32.78977,-96.979094,132,123,36
32.78977,-96.979094,132,131,36
32.78977,-96.979094,132,139,36
32.78977,-96.979094,132,147,36
32.78977,-96.979094,132,155,36
32.78977,-96.979094,132,163,36
32.78977,-96.979094,132,171,36
32.78977,-96.979094,132,179,36
32.78977,-96.979094,133,7,36
32.78977,-96.979094,133,23,36
32.78977,-96.979094,133,39,36
32.78977,-96.979094,133,55,36
32.78977,-96.979094,133,71,36
32.78977,-96.979094,133,87,36
32.78977,-96.979094,133,135,36
32.78977,-96.979094,133,151,36
32.78977,-96.979094,133,167,36
32.78977,-96.979094,134,15,36
32.78977,-96.979094,134,47,36
32.78977,-96.979094,134,79,36
32.78977,-96.979094,134,143,36
32.78977,-96.979094,136,2,36
32.798733,-96.979204,131,1,36
32.798733,-96.979204,131,5,36
32.798733,-96.979204,131,9,36
32.798733,-96.979204,131,13,36
32.798733,-96.979204,131,17,36
32.798733,-96.979204,131,21,36
32.798733,-96.979204,131,25,36
32.798733,-96.979204,131,29,36
32.798733,-96.979204,131,33,36
32.798733,-96.979204,131,37,36
32.798733,-96.979204,131,41,36
32.798733,-96.979204,131,45,36
32.798733,-96.979204,131,49,36
32.798733,-96.979204,131,53,36
32.798733,-96.979204,131,57,36
32.798733,-96.979204,131,61,36
32.798733,-96.979204,131,65,36
32.798733,-96.979204,131,69,36
32.798733,-96.979204,131,73,36
32.798733,-96.979204,131,77,36
32.798733,-96.979204,131,81,36
32.798733,-96.979204,131,85,36
32.798733,-96.979204,131,89,36
32.798733,-96.979204,131,93,36
32.798733,-96.979204,131,117,36
32.798733,-96.979204,131,121,36
32.798733,-96.979204,131,125,36
32.798733,-96.979204,131,129,36
32.798733,-96.979204,131,133,36
32.798733,-96.979204,131,137,36
32.798733,-96.979204,131,141,36
32.798733,-96.979204,131,145,36
32.798733,-96.979204,131,149,36
32.798733,-96.979204,131,153,36
32.798733,-96.979204,131,157,36
32.798733,-96.979204,131,161,36
32.798733,-96.979204,131,165,36
32.798733,-96.979204,131,169,36
32.798733,-96.979204,131,173,36
32.798733,-96.979204,131,177,36
32.798733,-96.979204,131,181,36
32.798733,-96.979204,132,3,36
32.798733,-96.979204,132,11,36
32.798733,-96.979204,132,19,36
32.798733,-96.979204,132,27,36
32.798733,-96.979204,132,35,36
32.798733,-96.979204,132,43,36
32.798733,-96.979204,132,51,36
32.798733,-96.979204,132,59,36
32.798733,-96.979204,132,67,36
32.798733,-96.979204,132,75,36
32.798733,-96.979204,132,83,36
32.798733,-96.979204,132,91,36
32.798733,-96.979204,132,123,36
32.798733,-96.979204,132,131,36
32.798733,-96.979204,132,139,36
32.798733,-96.979204,132,147,36
32.798733,-96.979204,132,155,36
32.798733,-96.979204,132,163,36
32.798733,-96.979204,132,171,36
32.798733,-96.979204,132,179,36
32.798733,-96.979204,133,7,36
32.798733,-96.979204,133,23,36
32.798733,-96.979204,133,39,36
32.798733,-96.979204,133,55,36
32.798733,-96.979204,133,71,36
32.798733,-96.979204,133,87,36
32.798733,-96.979204,133,135,36
32.798733,-96.979204,133,151,36
32.798733,-96.979204,133,167,36
32.798733,-96.979204,134,15,36
32.798733,-96.979204,134,47,36
32.798733,-96.979204,134,79,36
32.798733,-96.979204,134,143,36
32.798733,-96.979204,136,2,36
32.807696,-96.979315,131,1,36
32.807696,-96.979315,131,5,36
32.807696,-96.979315,131,9,36
32.807696,-96.979315,131,13,36
32.807696,-96.979315,131,17,36
32.807696,-96.979315,131,21,36
32.807696,-96.979315,131,25,36
32.807696,-96.979315,131,29,36
32.807696,-96.979315,131,33,36
32.807696,-96.979315,131,37,36
32.807696,-96.979315,131,41,36
32.807696,-96.979315,131,45,36
32.807696,-96.979315,131,49,36
32.807696,-96.979315,131,53,36
32.807696,-96.979315,131,57,36
32.807696,-96.979315,131,61,36
32.807696,-96.979315,131,65,36
32.807696,-96.979315,131,69,36
32.807696,-96.979315,131,73,36
32.807696,-96.979315,131,77,36
32.807696,-96.979315,131,81,36
32.807696,-96.979315,131,85,36
32.807696,-96.979315,131,89,36
32.807696,-96.979315,131,93,36
32.807696,-96.979315,131,117,36
32.807696,-96.979315,131,121,36
32.807696,-96.979315,131,125,36
32.807696,-96.979315,131,129,36
32.807696,-96.979315,131,133,36
32.807696,-96.979315,131,137,36
32.807696,-96.979315,131,141,36
32.807696,-96.979315,131,145,36
32.807696,-96.979315,131,149,36
32.807696,-96.979315,131,153,36
32.807696,-96.979315,131,157,36
32.807696,-96.979315,131,161,36
32.807696,-96.979315,131,165,36
32.807696,-96.979315,131,169,36
32.807696,-96.979315,131,173,36
32.807696,-96.979315,131,177,36
32.807696,-96.979315,131,181,36
32.807696,-96.979315,132,3,36
32.807696,-96.979315,132,11,36
32.807696,-96.979315,132,19,36
32.807696,-96.979315,132,27,36
32.807696,-96.979315,132,35,36
32.807696,-96.979315,132,43,36
32.807696,-96.979315,132,51,36
32.807696,-96.979315,132,59,36
32.807696,-96.979315,132,67,36
32.807696,-96.979315,132,75,36
32.807696,-96.979315,132,83,36
32.807696,-96.979315,132,91,36
32.807696,-96.979315,132,123,36
32.807696,-96.979315,132,131,36
32.807696,-96.979315,132,139,36
32.807696,-96.979315,132,147,36
32.807696,-96.979315,132,155,36
32.807696,-96.979315,132,163,36
32.807696,-96.979315,132,171,36
32.807696,-96.979315,132,179,36
32.807696,-96.979315,133,7,36
32.807696,-96.979315,133,23,36
32.807696,-96.979315,133,39,36
32.807696,-96.979315,133,55,36
32.807696,-96.979315,133,71,36
32.807696,-96.979315,133,87,36
32.807696,-96.979315,133,135,36
32.807696,-96.979315,133,151,36
32.807696,-96.979315,133,167,36
32.807696,-96.979315,134,15,36
32.807696,-96.979315,134,47,36
32.807696,-96.979315,134,79,36
32.807696,-96.979315,134,143,36
32.807696,-96.979315,136,2,36
32.816658,-96.979426,131,1,36
32.816658,-96.979426,131,5,36
32.816658,-96.979426,131,9,36
32.816658,-96.979426,131,13,36
32.816658,-96.979426,131,17,36
32.816658,-96.979426,131,21,36
32.816658,-96.979426,131,25,36
32.816658,-96.979426,131,29,36
32.816658,-96.979426,131,33,36
32.816658,-96.979426,131,37,36
32.816658,-96.979426,131,41,36
32.816658,-96.979426,131,45,36
32.816658,-96.979426,131,49,36
32.816658,-96.979426,131,53,36
32.816658,-96.979426,131,57,36
32.816658,-96.979426,131,61,36
32.816658,-96.979426,131,65,36
32.816658,-96.979426,131,69,36
32.816658,-96.979426,131,73,36
32.816658,-96.979426,131,77,36
32.816658,-96.979426,131,81,36
32.816658,-96.979426,131,85,36
32.816658,-96.979426,131,89,36
32.816658,-96.979426,131,93,36
32.816658,-96.979426,131,117,36
32.816658,-96.979426,131,121,36
32.816658,-96.979426,131,125,36
32.816658,-96.979426,131,129,36
32.816658,-96.979426,131,133,36
32.816658,-96.979426,131,137,36
32.816658,-96.979426,131,141,36
32.816658,-96.979426,131,145,36
32.816658,-96.979426,131,149,36
32.816658,-96.979426,131,153,36
32.816658,-96.979426,131,157,36
32.816658,-96.979426,131,161,36
32.816658,-96.979426,131,165,36
32.816658,-96.979426,131,169,36
32.816658,-96.979426,131,173,36
32.816658,-96.979426,131,177,36
32.816658,-96.979426,131,181,36
32.816658,-96.979426,132,3,36
32.816658,-96.979426,132,11,36
32.816658,-96.979426,132,19,36
32.816658,-96.979426,132,27,36
32.816658,-96.979426,132,35,36
32.816658,-96.979426,132,43,36
32.816658,-96.979426,132,51,36
32.816658,-96.979426,132,59,36
32.816658,-96.979426,132,67,36
32.816658,-96.979426,132,75,36
32.816658,-96.979426,132,83,36
32.816658,-96.979426,132,91,36
32.816658,-96.979426,132,123,36
32.816658,-96.979426,132,131,36
32.816658,-96.979426,132,139,36
32.816658,-96.979426,132,147,36
32.816658,-96.979426,132,155,36
32.816658,-96.979426,132,163,36
32.816658,-96.979426,132,171,36
32.816658,-96.979426,132,179,36
32.816658,-96.979426,133,7,36
32.816658,-96.979426,133,23,36
32.816658,-96.979426,133,39,36
32.816658,-96.979426,133,55,36
32.816658,-96.979426,133,71,36
32.816658,-96.979426,133,87,36
32.816658,-96.979426,133,135,36
32.816658,-96.979426,133,151,36
32.816658,-96.979426,133,167,36
32.816658,-96.979426,134,15,36
32.816658,-96.979426,134,47,36
32.816658,-96.979426,134,79,36
32.816658,-96.979426,134,143,36
32.816658,-96.979426,136,2,36
32.825621,-96.979536,131,1,36
32.825621,-96.979536,131,5,36
32.825621,-96.979536,131,9,36
32.825621,-96.979536,131,13,36
32.825621,-96.979536,131,17,36
32.825621,-96.979536,131,21,36
32.825621,-96.979536,131,25,36
32.825621,-96.979536,131,29,36
32.825621,-96.979536,131,33,36
32.825621,-96.979536,131,37,36
32.825621,-96.979536,131,41,36
32.825621,-96.979536,131,45,36
32.825621,-96.979536,131,49,36
32.825621,-96.979536,131,53,36
32.825621,-96.979536,131,57,36
32.825621,-96.979536,131,61,36
32.825621,-96.979536,131,65,36
32.825621,-96.979536,131,69,36
32.825621,-96.979536,131,73,36
32.825621,-96.979536,131,77,36
32.825621,-96.979536,131,81,36
32.825621,-96.979536,131,85,36
32.825621,-96.979536,131,89,36
32.825621,-96.979536,131,93,36
32.825621,-96.979536,131,117,36
32.825621,-96.979536,131,121,36
32.825621,-96.979536,131,125,36
32.825621,-96.979536,131,129,36
32.825621,-96.979536,131,133,36
32.825621,-96.979536,131,137,36
32.825621,-96.979536,131,141,36
32.825621,-96.979536,131,145,36
32.825621,-96.979536,131,149,36
32.825621,-96.979536,131,153,36
32.825621,-96.979536,131,157,36
32.825621,-96.979536,131,161,36
32.825621,-96.979536,131,165,36
32.825621,-96.979536,131,169,36
32.825621,-96.979536,131,173,36
32.825621,-96.979536,131,177,36
32.825621,-96.979536,131,181,36
32.825621,-96.979536,132,3,36
32.825621,-96.979536,132,11,36
32.825621,-96.979536,132,19,36
32.825621,-96.979536,132,27,36
32.825621,-96.979536,132,35,36
32.825621,-96.979536,132,43,36
32.825621,-96.979536,132,51,36
32.825621,-96.979536,132,59,36
32.825621,-96.979536,132,67,36
32.825621,-96.979536,132,75,36
32.825621,-96.979536,132,83,36
32.825621,-96.979536,132,91,36
32.825621,-96.979536,132,123,36
32.825621,-96.979536,132,131,36
32.825621,-96.979536,132,139,36
32.825621,-96.979536,132,147,36
32.825621,-96.979536,132,155,36
32.825621,-96.979536,132,163,36
32.825621,-96.979536,132,171,36
32.825621,-96.979536,132,179,36
32.825621,-96.979536,133,7,36
32.825621,-96.979536,133,23,36
32.825621,-96.979536,133,39,36
32.825621,-96.979536,133,55,36
32.825621,-96.979536,133,71,36
32.825621,-96.979536,133,87,36
32.825621,-96.979536,133,135,36
32.825621,-96.979536,133,151,36
32.825621,-96.979536,133,167,36
32.825621,-96.979536,134,15,36
32.825621,-96.979536,134,47,36
32.825621,-96.979536,134,79,36
32.825621,-96.979536,134,143,36
32.825621,-96.979536,136,2,36
32.834583,-96.979647,131,1,36
32.834583,-96.979647,131,5,36
32.834583,-96.979647,131,9,36
32.834583,-96.979647,131,13,36
32.834583,-96.979647,131,17,36
32.834583,-96.979647,131,21,36
32.834583,-96.979647,131,25,36
32.834583,-96.979647,131,29,36
32.834583,-96.979647,131,33,36
32.834583,-96.979647,131,37,36
32.834583,-96.979647,131,41,36
32.834583,-96.979647,131,45,36
32.834583,-96.979647,131,49,36
32.834583,-96.979647,131,53,36
32.834583,-96.979647,131,57,36
32.834583,-96.979647,131,61,36
32.834583,-96.979647,131,65,36
32.834583,-96.979647,131,69,36
32.834583,-96.979647,131,73,36
32.834583,-96.979647,131,77,36
32.834583,-96.979647,131,81,36
32.834583,-96.979647,131,85,36
32.834583,-96.979647,131,89,36
32.834583,-96.979647,131,93,36
32.834583,-96.979647,131,117,36
32.834583,-96.979647,131,121,36
32.834583,-96.979647,131,125,36
32.834583,-96.979647,131,129,36
32.834583,-96.979647,131,133,36
32.834583,-96.979647,131,137,36
32.834583,-96.979647,131,141,36
32.834583,-96.979647,131,145,36
32.834583,-96.979647,131,149,36
32.834583,-96.979647,131,153,36
32.834583,-96.979647,131,157,36
32.834583,-96.979647,131,161,36
32.834583,-96.979647,131,165,36
32.834583,-96.979647,131,169,36
32.834583,-96.979647,131,173,36
32.834583,-96.979647,131,177,36
32.834583,-96.979647,131,181,36
32.834583,-96.979647,132,3,36
32.834583,-96.979647,132,11,36
32.834583,-96.979647,132,19,36
32.834583,-96.979647,132,27,36
32.834583,-96.979647,132,35,36
32.834583,-96.979647,132,43,36
32.834583,-96.979647,132,51,36
32.834583,-96.979647,132,59,36
32.834583,-96.979647,132,67,36
32.834583,-96.979647,132,75,36
32.834583,-96.979647,132,83,36
32.834583,-96.979647,132,91,36
32.834583,-96.979647,132,123,36
32.834583,-96.979647,132,131,36
32.834583,-96.979647,132,139,36
32.834583,-96.979647,132,147,36
32.834583,-96.979647,132,155,36
32.834583,-96.979647,132,163,36
32.834583,-96.979647,132,171,36
32.834583,-96.979647,132,179,36
32.834583,-96.979647,133,7,36
32.834583,-96.979647,133,23,36
32.834583,-96.979647,133,39,36
32.834583,-96.979647,133,55,36
32.834583,-96.979647,133,71,36
32.834583,-96.979647,133,87,36
32.834583,-96.979647,133,135,36
32.834583,-96.979647,133,151,36
32.834583,-96.979647,133,167,36
32.834583,-96.979647,134,15,36
32.834583,-96.979647,134,47,36
32.834583,-96.979647,134,79,36
32.834583,-96.979647,134,143,36
32.834583,-96.979647,136,2,36
32.843545,-96.979758,131,1,36
32.843545,-96.979758,131,5,36
32.843545,-96.979758,131,9,36
32.843545,-96.979758,131,13,36
32.843545,-96.979758,131,17,36
32.843545,-96.979758,131,21,36
32.843545,-96.979758,131,25,36
32.843545,-96.979758,131,29,36
32.843545,-96.979758,131,33,36
32.843545,-96.979758,131,37,36
32.843545,-96.979758,131,41,36
32.843545,-96.979758,131,45,36
32.843545,-96.979758,131,49,36
32.843545,-96.979758,131,53,36
32.843545,-96.979758,131,57,36
32.843545,-96.979758,131,61,36
32.843545,-96.979758,131,65,36
32.843545,-96.979758,131,69,36
32.843545,-96.979758,131,73,36
32.843545,-96.979758,131,77,36
32.843545,-96.979758,131,81,36
32.843545,-96.979758,131,85,36
32.843545,-96.979758,131,89,36
32.843545,-96.979758,131,93,36
32.843545,-96.979758,131,117,36
32.843545,-96.979758,131,121,36
32.843545,-96.979758,131,125,36
32.843545,-96.979758,131,129,36
32.843545,-96.979758,131,133,36
32.843545,-96.979758,131,137,36
32.843545,-96.979758,131,141,36
32.843545,-96.979758,131,145,36
32.843545,-96.979758,131,149,36
32.843545,-96.979758,131,153,36
32.843545,-96.979758,131,157,36
32.843545,-96.979758,131,161,36
32.843545,-96.979758,131,165,36
32.843545,-96.979758,131,169,36
32.843545,-96.979758,131,173,36
32.843545,-96.979758,131,177,36
32.843545,-96.979758,131,181,36
32.843545,-96.979758,132,3,36
32.843545,-96.979758,132,11,36
32.843545,-96.979758,132,19,36
32.843545,-96.979758,132,27,36
32.843545,-96.979758,132,35,36
32.843545,-96.979758,132,43,36
32.843545,-96.979758,132,51,36
32.843545,-96.979758,132,59,36
32.843545,-96.979758,132,67,36
32.843545,-96.979758,132,75,36
32.843545,-96.979758,132,83,36
32.843545,-96.979758,132,91,36
32.843545,-96.979758,132,123,36
32.843545,-96.979758,132,131,36
32.843545,-96.979758,132,139,36
32.843545,-96.979758,132,147,36
32.843545,-96.979758,132,155,36
32.843545,-96.979758,132,163,36
32.843545,-96.979758,132,171,36
32.843545,-96.979758,132,179,36
32.843545,-96.979758,133,7,36
32.843545,-96.979758,133,23,36
32.843545,-96.979758,133,39,36
